LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS
2013-10-14 16:43:28	Singapore	SG	Singapore	SG-							Pasir Ris Park	L1459790	H	1.3802885	103.9441462	2012-01-15	16:00:00	obs205759	S9589875	Traveling	P22	EBIRD_CAN	60	3		3	1		
2017-10-19 12:47:04	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-07	14:50:00	obs205759	S10375141	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-20	08:00:00	obs205759	S9635660	Incidental	P20	EBIRD_CAN				1	1		
2013-09-11 12:29:18	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-20	18:30:00	obs205759	S9635686	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:04	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-08	16:50:00	obs205759	S10385904	Incidental	P20	EBIRD_CAN				1	1		
2012-04-14 08:18:51	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-14	19:50:00	obs205759	S10441690	Traveling	P22	EBIRD_CAN	20	.2		1	1		
2017-10-19 12:47:04	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-03	07:45:00	obs205759	S10337238	Incidental	P20	EBIRD_CAN				1	1		
2017-04-26 09:24:16	Singapore	SG	Singapore	SG-							Changi International Airport	L1337067	H	1.3579874	103.9890058	2012-01-15	14:00:00	obs205759	S9589799	Traveling	P22	EBIRD_CAN	5	1		3	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--Jalan Bahar in front of shool	L1382708	P	1.3519106	103.7021862	2012-01-21	08:30:00	obs205759	S9640405	Traveling	P22	EBIRD_CAN	10	1		1	1		
2012-04-19 07:26:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-19	19:27:00	obs205759	S10486921	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							Field North of Jurong West Street 22	L1459794	H	1.3560268	103.7079616	2012-01-21	07:10:00	obs205759	S9640262	Traveling	P22	EBIRD_CAN	90	2		1	1		
2017-10-19 12:47:02	Singapore	SG	Singapore	SG-							Pulau Ubin	L1055540	H	1.4036891	103.9608593	2012-01-15	08:00:00	obs205759	S9589770	Traveling	P22	EBIRD_CAN	300	3		6	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-02	18:30:00	obs205759	S10331068	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:26:43	Singapore	SG	Singapore	SG-							SG--Kranji station	L1385374	P	1.4249071	103.7605544	2012-01-21	15:30:00	obs205759	S9642101	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-17	17:05:00	obs205759	S10470845	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:04	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-07	08:30:00	obs205759	S10372781	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:06	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-17	16:52:00	obs205759	S10470842	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:20	Singapore	SG	Singapore	SG-							SG--NTU entrance	L1385041	P	1.3551922	103.6885146	2012-04-12	18:30:00	obs205759	S10423410	Traveling	P22	EBIRD_CAN	15	.1		1	1		
2017-07-05 13:20:48	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-01-18	16:45:00	obs205759	S9620729	Traveling	P22	EBIRD_CAN	120	3		1	1		
2017-05-27 10:37:25	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-16	08:00:00	obs205759	S9598822	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							Field North of Jurong West Street 22	L1459794	H	1.3560268	103.7079616	2012-01-19	18:10:00	obs205759	S9629080	Traveling	P22	EBIRD_CAN	90	2		1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-23	11:00:00	obs205759	S10523646	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-23	16:00:00	obs205759	S10523648	Incidental	P20	EBIRD_CAN				1	1		
2017-06-21 09:37:28	Singapore	SG	Singapore	SG-							Mandai Mudflats	L1372063	H	1.437649	103.7508984	2012-01-21	16:00:00	obs205759	S9642105	Traveling	P22	EBIRD_CAN	60	1		1	1		
2017-05-27 10:46:34	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-19	16:45:00	obs205759	S9629042	Traveling	P22	EBIRD_CAN	45	2		1	1		
2017-05-27 10:37:25	Singapore	SG	Singapore	SG-							SG--field between Jalan Bahar and Jurong West St 25	L1382699	P	1.3540752	103.7016353	2012-01-19	17:30:00	obs205759	S9629044	Traveling	P22	EBIRD_CAN	15	1		1	1		
2017-05-27 10:37:25	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-18	08:00:00	obs205759	S9619778	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:37:25	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-16	18:45:00	obs205759	S9598863	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:04	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-05	08:15:00	obs205759	S10356157	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:24:58	Singapore	SG	Singapore	SG-							Nee Soon Road	L1385351	P	1.4008671	103.822154	2012-11-13	08:00:00	obs204697	S12050704	Traveling	P22	EBIRD	120	.322		3	1		
2017-05-27 10:35:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-07	12:15:00	obs205759	S10374380	Incidental	P20	EBIRD_CAN				1	1		
2017-05-28 05:54:20	Singapore	SG	Singapore	SG-							Sungei Buloh, Singapore	L1362904	P	1.4239562	103.6992645	2012-10-26	08:30:00	obs293321	S11883196	Incidental	P20	EBIRD				5	1		with Darren & Cheryl, Tommy and Niel
2018-03-21 09:39:56	Singapore	SG	Singapore	SG-							SG-Bidadari	L1798890	P	1.34197	103.873941	2012-11-07	12:05:00	obs6441	S11979758	Traveling	P22	EBIRD	70	.805		2	1		<br />Submitted from BirdLog World for iOS, version 1.5.1
2013-09-11 12:29:18	Singapore	SG	Singapore	SG-							SG--Jurong East Station	L1385377	P	1.3343396	103.7414586	2012-01-21	17:30:00	obs205759	S9642107	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-17	18:35:00	obs205759	S9613074	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 07:24:04	Singapore	SG	Singapore	SG-							Lim Chu Kang mangrove creek	L1788982	P	1.4456238	103.7078865	2012-10-27	15:00:00	obs293321	S11883753	Incidental	P20	EBIRD				1	1		
2017-05-27 10:37:25	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-17	08:00:00	obs205759	S9612576	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-21	06:30:00	obs205759	S9640246	Traveling	P22	EBIRD_CAN	15	1		1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-28	16:20:00	obs205759	S10566533	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:06	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-05-04	18:25:00	obs205759	S10626998	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-05-01	17:30:00	obs205759	S10595955	Incidental	P20	EBIRD				1	1		
2017-05-28 05:54:20	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-01-20	08:00:00	obs204697	S9642058	Traveling	P22	EBIRD	360	4.828		2	1		
2012-04-21 07:32:28	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-21	19:33:00	obs205759	S10503485	Incidental	P20	EBIRD_CAN				1	1		
2012-04-06 07:11:14	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-06	19:10:00	obs205759	S10366605	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:04	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-08	17:15:00	obs205759	S10385915	Incidental	P20	EBIRD_CAN				1	1		
2012-04-08 05:24:37	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-08	17:25:00	obs205759	S10385920	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-08	13:30:00	obs205759	S10385552	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:26:55	Singapore	SG	Singapore	SG-							SG--Jalan Bahar in front of shool	L1382708	P	1.3519106	103.7021862	2012-01-19	17:50:00	obs205759	S9629085	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:20	Singapore	SG	Singapore	SG-							Field North of Jurong West Street 22	L1459794	H	1.3560268	103.7079616	2012-04-12	19:00:00	obs205759	S10423447	Traveling	P22	EBIRD_CAN	45	.2		2	1		
2017-07-08 02:23:16	Singapore	SG	Singapore	SG-							Nanyang Technological University including National Institute of Education	L1479678	H	1.3483615	103.6831284	2012-04-12	20:15:00	obs205759	S10423459	Traveling	P22	EBIRD_CAN	15	.1		1	1		
2017-05-27 10:35:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-06	13:30:00	obs205759	S10366268	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--South of Jurong West St 22	L1382707	P	1.352618	103.7060669	2012-01-19	18:00:00	obs205759	S9629083	Traveling	P22	EBIRD_CAN	10	1		1	1		
2017-05-27 10:37:25	Singapore	SG	Singapore	SG-							SG--Buana Vista Station	L1381680	P	1.3072238	103.7898656	2012-01-18	19:15:00	obs205759	S9620735	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 09:21:26	Singapore	SG	Singapore	SG-							SG--Jalan Bahar in front of shool	L1382708	P	1.3519106	103.7021862	2012-01-25	17:50:00	obs205759	S9681498	Traveling	P22	EBIRD_CAN	5	1		1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							Field North of Jurong West Street 22	L1459794	H	1.3560268	103.7079616	2012-01-25	18:15:00	obs205759	S9681510	Traveling	P22	EBIRD_CAN	60	2		1	1		
2017-05-27 10:37:25	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-19	08:00:00	obs205759	S9628006	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-21	18:30:00	obs205759	S9642108	Traveling	P22	EBIRD_CAN	10	1		1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-24	10:00:00	obs205759	S9671186	Incidental	P20	EBIRD_CAN				1	1		
2012-04-18 08:56:52	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-18	20:20:00	obs205759	S10479466	Traveling	P22	EBIRD_CAN	30	.5		1	1		
2017-10-19 12:47:06	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-24	17:00:00	obs205759	S10532643	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-24	08:30:00	obs205759	S10532644	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:37:25	Singapore	SG	Singapore	SG-							SG--Field East of Jalan Bahar and North of PIE	L1382700	P	1.3580657	103.6970051	2012-01-19	17:15:00	obs205759	S9629048	Traveling	P22	EBIRD_CAN	15	1		1	1		
2017-07-08 02:23:16	Singapore	SG	Singapore	SG-							Nanyang Technological University including National Institute of Education	L1479678	H	1.3483615	103.6831284	2012-04-16	19:30:00	obs205759	S10462586	Incidental	P20	EBIRD_CAN				1	1		Did not see the owl today...
2017-05-27 10:35:21	Singapore	SG	Singapore	SG-							CCNR--Jelutong Tower	L1481777	H	1.3514215	103.8064206	2012-04-06	09:30:00	obs205759	S10366263	Traveling	P22	EBIRD_CAN	30	.5		3	1		with Jimmy Lee and his wife
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-25	17:00:00	obs205759	S9681492	Traveling	P22	EBIRD_CAN	15	1		1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--field between Jalan Bahar and Jurong West St 25	L1382699	P	1.3540752	103.7016353	2012-01-25	17:40:00	obs205759	S9681496	Traveling	P22	EBIRD_CAN	10	1		1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-26	18:00:00	obs205759	S9688367	Traveling	P22	EBIRD_CAN	15	1		2	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-23	19:35:00	obs205759	S9664008	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 09:21:26	Singapore	SG	Singapore	SG-							Botanic garden	L1391945	P	1.3222636	103.8148441	2012-01-25	08:00:00	obs204697	S9681612	Traveling	P22	EBIRD	240	2.414		1	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-28	12:50:00	obs205759	S10284060	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							Field North of Jurong West Street 22	L1459794	H	1.3560268	103.7079616	2012-01-26	18:30:00	obs205759	S9688391	Traveling	P22	EBIRD_CAN	60	2		2	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-27	11:15:00	obs205759	S9694087	Incidental	P20	EBIRD_CAN				1	1		
2013-09-11 12:29:18	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-23	08:00:00	obs205759	S9663623	Incidental	P20	EBIRD_CAN				1	1		
2012-04-11 03:55:16	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-26	20:15:00	obs205759	S9688398	Traveling	P22	EBIRD_CAN	60	2		2	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-27	08:30:00	obs205759	S9693022	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-26	10:30:00	obs205759	S9688019	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-23	19:15:00	obs205759	S9664006	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:24:58	Singapore	SG	Singapore	SG-							Sungei Mandai Besar, mangroves and mudflats	L1789967	P	1.4373626	103.7616543	2012-10-28	16:00:00	obs293321	S11892127	Incidental	P20	EBIRD				1	1		
2017-07-08 02:23:16	Singapore	SG	Singapore	SG-							Nanyang Technological University including National Institute of Education	L1479678	H	1.3483615	103.6831284	2012-04-04	18:45:00	obs205759	S10349282	Traveling	P22	EBIRD	45	.3		1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--between BBNP & BTNR	L1402146	P	1.3469891	103.7717058	2012-04-30	19:30:00	obs205759	S10587029	Incidental	P20	EBIRD_CAN				2	1		
2017-06-21 20:18:31	Singapore	SG	Singapore	SG-							Bidadari, SG	L1807634	P	1.3392978	103.8708087	2012-11-11	08:00:00	obs204697	S12050956	Traveling	P22	EBIRD	120	.322		3	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-01	18:00:00	obs205759	S10319969	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-24	18:45:00	obs205759	S9672138	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--NTU entrance	L1385041	P	1.3551922	103.6885146	2012-01-21	08:45:00	obs205759	S9640332	Traveling	P22	EBIRD_CAN	20	1		1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--field behind fence	L1388637	P	1.4386184	103.733407	2012-01-23	09:30:00	obs205759	S9663662	Traveling	P22	EBIRD_CAN	10	1		1	1		
2017-10-19 12:47:06	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-05-03	06:45:00	obs205759	S10615620	Traveling	P22	EBIRD_CAN	25	.2		1	1		
2012-04-19 07:14:04	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-19	19:15:00	obs205759	S10486882	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--Neo Tiew Crescent	L1388640	P	1.4418151	103.7321185	2012-01-23	09:30:00	obs205759	S9663669	Traveling	P22	EBIRD_CAN	15	1		1	1		
2017-05-27 10:35:20	Singapore	SG	Singapore	SG-							SG--Bukit Gombak Stn	L1495899	P	1.358365	103.7518855	2012-04-15	16:30:00	obs205759	S10451204	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-25	16:30:00	obs205759	S9681315	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-04	18:45:00	obs205759	S10349272	Traveling	P22	EBIRD	45	.3		1	1		
2017-05-27 10:35:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-15	17:00:00	obs205759	S10451209	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-22	07:30:00	obs205759	S9652466	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 11:00:13	Singapore	SG	Singapore	SG-							Pasir Ris Park	L1459790	H	1.3802885	103.9441462	2012-01-22	09:30:00	obs205759	S9652470	Traveling	P22	EBIRD_CAN	180	3		1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-24	12:30:00	obs205759	S9671189	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-22	14:30:00	obs205759	S9652476	Incidental	P20	EBIRD_CAN				1	1		
2012-04-15 05:02:26	Singapore	SG	Singapore	SG-							SG--Sentosa--Marina Arrivals area	L1495900	P	1.2455702	103.8392596	2012-04-15	06:00:00	obs205759	S10451194	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--NTU entrance	L1385041	P	1.3551922	103.6885146	2012-01-25	17:15:00	obs205759	S9681488	Traveling	P22	EBIRD_CAN	10	1		1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--Kranji station	L1385374	P	1.4249071	103.7605544	2012-01-23	09:15:00	obs205759	S9663627	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 07:25:03	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-01-23	09:30:00	obs205759	S9663656	Traveling	P22	EBIRD_CAN	150	3		1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--Jurong East Station	L1385377	P	1.3343396	103.7414586	2012-01-23	13:00:00	obs205759	S9663672	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 09:21:26	Singapore	SG	Singapore	SG-							Lower Peirce Reservoir Park	L948606	H	1.3706712	103.8262081	2012-01-24	08:00:00	obs204697	S9681625	Traveling	P22	EBIRD	120	1.609		1	1		
2017-10-19 12:47:04	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-03	18:15:00	obs205759	S10340581	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--Pasir Ris station	L1386981	P	1.3726006	103.9493923	2012-01-22	13:00:00	obs205759	S9652471	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-27	18:00:00	obs205759	S10276354	Incidental	P20	EBIRD_CAN				1	1		
2017-07-08 02:23:16	Singapore	SG	Singapore	SG-							Nanyang Technological University including National Institute of Education	L1479678	H	1.3483615	103.6831284	2012-04-05	19:00:00	obs205759	S10358403	Traveling	P22	EBIRD_CAN	15	.2		1	1		
2013-10-14 16:08:18	Singapore	SG	Singapore	SG-							Bukit Timah Nature Reserve--Green Trail	L1456260	H	1.3488061	103.7785984	2012-04-30	17:00:00	obs205759	S10586850	Traveling	P22	EBIRD_CAN	10	.1		1	1		
2017-05-27 10:35:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-05	18:50:00	obs205759	S10358396	Traveling	P22	EBIRD_CAN	30	.3		1	1		
2017-07-08 02:23:16	Singapore	SG	Singapore	SG-							Nanyang Technological University including National Institute of Education	L1479678	H	1.3483615	103.6831284	2012-04-13	19:45:00	obs205759	S10432120	Traveling	P22	EBIRD_CAN	30	.2		3	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-01	10:20:00	obs205759	S9732615	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							Field North of Jurong West Street 22	L1459794	H	1.3560268	103.7079616	2012-02-01	18:15:00	obs205759	S9734577	Traveling	P22	EBIRD_CAN	75	2		1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--Jalan Bahar in front of shool	L1382708	P	1.3519106	103.7021862	2012-02-01	18:00:00	obs205759	S9734583	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-11	16:30:00	obs205759	S10412844	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-27	14:20:00	obs205759	S10558562	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-20	19:10:00	obs205759	S10494794	Traveling	P22	EBIRD_CAN	5	.1		1	1		
2017-05-27 10:36:21	Singapore	SG	Singapore	SG-							SG--NTU entrance	L1385041	P	1.3551922	103.6885146	2012-01-25	10:00:00	obs205759	S9681047	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-01	17:30:00	obs205759	S9734585	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:05	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-17	08:10:00	obs205759	S10469214	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-31	17:00:00	obs205759	S9727215	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-30	09:45:00	obs205759	S9718259	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-30	18:40:00	obs205759	S9718260	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-01	08:30:00	obs205759	S9732235	Incidental	P20	EBIRD_CAN				1	1		
2012-04-18 07:21:42	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-18	19:22:00	obs205759	S10479136	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:04	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-10	08:15:00	obs205759	S10403798	Incidental	P20	EBIRD_CAN				1	1		
2012-04-16 01:58:43	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-16	14:00:00	obs205759	S10462022	Incidental	P20	EBIRD_CAN				1	1		
2012-03-26 07:58:23	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-26	18:30:00	obs205759	S10267343	Incidental	P20	EBIRD_CAN				1	1		
2017-07-22 02:38:33	Singapore	SG	Singapore	SG-							Sentosa Island	L764282	H	1.2491479	103.828311	2012-12-24	11:00:00	obs268884	S14154178	Traveling	P22	EBIRD	60	4		2	1		Holly and myself doing a city tour stopped here ... conditions were overcast.
